scaffold,start,end,status,loci,set
HiC_scaffold_21,27877000,27878000,1,HiC_scaffold_21:27877605,east_cent
HiC_scaffold_21,28018000,28019000,1,HiC_scaffold_21:28018761,east_cent
HiC_scaffold_21,29059000,29060000,1,HiC_scaffold_21:29059807,east_cent
HiC_scaffold_21,29061000,29062000,1,HiC_scaffold_21:29061092,east_cent
HiC_scaffold_21,29061000,29062000,1,HiC_scaffold_21:29061414,east_cent
HiC_scaffold_21,29063000,29064000,1,HiC_scaffold_21:29063683,east_cent
HiC_scaffold_21,29064000,29065000,1,HiC_scaffold_21:29064359,east_cent
HiC_scaffold_21,29064000,29065000,1,HiC_scaffold_21:29064421,east_cent
HiC_scaffold_21,29064000,29065000,1,HiC_scaffold_21:29064536,east_cent
HiC_scaffold_21,29064000,29065000,1,HiC_scaffold_21:29064796,east_cent
HiC_scaffold_21,29067000,29068000,1,HiC_scaffold_21:29067787,east_cent
HiC_scaffold_21,29072000,29073000,2,HiC_scaffold_21:29072174,east_cent
HiC_scaffold_21,29072000,29073000,2,HiC_scaffold_21:29072176,east_cent
HiC_scaffold_21,29072000,29073000,2,HiC_scaffold_21:29072311,east_cent
HiC_scaffold_21,29077000,29078000,2,HiC_scaffold_21:29077449,east_cent
HiC_scaffold_21,29078000,29079000,2,HiC_scaffold_21:29078345,east_cent
HiC_scaffold_21,29079000,29080000,2,HiC_scaffold_21:29079994,east_cent
HiC_scaffold_21,29123000,29124000,2,HiC_scaffold_21:29123538,east_cent
HiC_scaffold_21,29131000,29132000,1,HiC_scaffold_21:29131824,east_cent
HiC_scaffold_21,29131000,29132000,1,HiC_scaffold_21:29131894,east_cent
HiC_scaffold_21,29131000,29132000,1,HiC_scaffold_21:29131895,east_cent
HiC_scaffold_21,29132000,29133000,1,HiC_scaffold_21:29132996,east_cent
HiC_scaffold_21,29133000,29134000,1,HiC_scaffold_21:29133231,east_cent
HiC_scaffold_21,29133000,29134000,1,HiC_scaffold_21:29133462,east_cent
HiC_scaffold_21,29142000,29143000,1,HiC_scaffold_21:29142853,east_cent
HiC_scaffold_21,29143000,29144000,1,HiC_scaffold_21:29143536,east_cent
HiC_scaffold_21,29178000,29179000,2,HiC_scaffold_21:29178023,east_cent
HiC_scaffold_21,29178000,29179000,2,HiC_scaffold_21:29178030,east_cent
HiC_scaffold_21,29284000,29285000,2,HiC_scaffold_21:29284564,east_cent
HiC_scaffold_21,29284000,29285000,2,HiC_scaffold_21:29284567,east_cent
HiC_scaffold_21,29288000,29289000,2,HiC_scaffold_21:29288451,east_cent
HiC_scaffold_21,29291000,29292000,2,HiC_scaffold_21:29291326,east_cent
HiC_scaffold_21,29307000,29308000,2,HiC_scaffold_21:29307172,east_cent
HiC_scaffold_21,29312000,29313000,2,HiC_scaffold_21:29312046,east_cent
HiC_scaffold_21,29333000,29334000,1,HiC_scaffold_21:29333380,east_cent
HiC_scaffold_21,29334000,29335000,1,HiC_scaffold_21:29334802,east_cent
HiC_scaffold_21,29335000,29336000,1,HiC_scaffold_21:29335250,east_cent
HiC_scaffold_21,29336000,29337000,1,HiC_scaffold_21:29336643,east_cent
HiC_scaffold_21,29337000,29338000,1,HiC_scaffold_21:29337926,east_cent
HiC_scaffold_21,29338000,29339000,1,HiC_scaffold_21:29338246,east_cent
HiC_scaffold_21,29354000,29355000,2,HiC_scaffold_21:29354233,east_cent
HiC_scaffold_21,29359000,29360000,2,HiC_scaffold_21:29359689,east_cent
HiC_scaffold_21,29359000,29360000,2,HiC_scaffold_21:29359976,east_cent
HiC_scaffold_21,29360000,29361000,1,HiC_scaffold_21:29360010,east_cent
HiC_scaffold_21,29368000,29369000,1,HiC_scaffold_21:29368092,east_cent
HiC_scaffold_21,29368000,29369000,1,HiC_scaffold_21:29368096,east_cent
HiC_scaffold_21,29369000,29370000,1,HiC_scaffold_21:29369704,east_cent
HiC_scaffold_21,29391000,29392000,1,HiC_scaffold_21:29391840,east_cent
HiC_scaffold_21,29394000,29395000,1,HiC_scaffold_21:29394454,east_cent
HiC_scaffold_21,29412000,29413000,1,HiC_scaffold_21:29412684,east_cent
HiC_scaffold_21,29427000,29428000,1,HiC_scaffold_21:29427248,east_cent
HiC_scaffold_21,29429000,29430000,1,HiC_scaffold_21:29429862,east_cent
HiC_scaffold_21,29443000,29444000,1,HiC_scaffold_21:29443713,east_cent
HiC_scaffold_21,29457000,29458000,2,HiC_scaffold_21:29457907,east_cent
HiC_scaffold_21,29457000,29458000,2,HiC_scaffold_21:29457908,east_cent
HiC_scaffold_21,29459000,29460000,2,HiC_scaffold_21:29459294,east_cent
HiC_scaffold_21,29459000,29460000,2,HiC_scaffold_21:29459300,east_cent
HiC_scaffold_21,29520000,29521000,1,HiC_scaffold_21:29520643,east_cent
HiC_scaffold_21,29523000,29524000,1,HiC_scaffold_21:29523730,east_cent
HiC_scaffold_21,29524000,29525000,1,HiC_scaffold_21:29524692,east_cent
HiC_scaffold_21,29525000,29526000,1,HiC_scaffold_21:29525165,east_cent
HiC_scaffold_21,29527000,29528000,1,HiC_scaffold_21:29527312,east_cent
HiC_scaffold_21,29527000,29528000,1,HiC_scaffold_21:29527350,east_cent
HiC_scaffold_21,29528000,29529000,1,HiC_scaffold_21:29528745,east_cent
HiC_scaffold_21,29534000,29535000,2,HiC_scaffold_21:29534715,east_cent
HiC_scaffold_21,29536000,29537000,2,HiC_scaffold_21:29536766,east_cent
HiC_scaffold_21,29555000,29556000,1,HiC_scaffold_21:29555877,east_cent
HiC_scaffold_21,29588000,29589000,1,HiC_scaffold_21:29588148,east_cent
HiC_scaffold_21,29715000,29716000,1,HiC_scaffold_21:29715248,east_cent
HiC_scaffold_21,29920000,29921000,1,HiC_scaffold_21:29920769,east_cent
HiC_scaffold_21,32485000,32486000,1,HiC_scaffold_21:32485195,east_cent
HiC_scaffold_21,32485000,32486000,1,HiC_scaffold_21:32485471,east_cent
HiC_scaffold_21,32485000,32486000,1,HiC_scaffold_21:32485475,east_cent
HiC_scaffold_21,33664000,33665000,1,HiC_scaffold_21:33664367,east_cent
HiC_scaffold_21,33666000,33667000,1,HiC_scaffold_21:33666352,east_cent
HiC_scaffold_21,33668000,33669000,1,HiC_scaffold_21:33668321,east_cent
HiC_scaffold_21,33669000,33670000,1,HiC_scaffold_21:33669402,east_cent
HiC_scaffold_21,33823000,33824000,2,HiC_scaffold_21:33823089,east_cent
HiC_scaffold_21,33953000,33954000,2,HiC_scaffold_21:33953954,east_cent
HiC_scaffold_21,33954000,33955000,2,HiC_scaffold_21:33954254,east_cent
HiC_scaffold_21,33954000,33955000,2,HiC_scaffold_21:33954363,east_cent
HiC_scaffold_21,33955000,33956000,2,HiC_scaffold_21:33955920,east_cent
HiC_scaffold_21,35423000,35424000,1,HiC_scaffold_21:35423863,east_cent
HiC_scaffold_21,36994000,36995000,1,HiC_scaffold_21:36994578,east_cent
HiC_scaffold_21,36995000,36996000,1,HiC_scaffold_21:36995420,east_cent
HiC_scaffold_21,3.7e+07,37001000,1,HiC_scaffold_21:37000952,east_cent
HiC_scaffold_21,37045000,37046000,2,HiC_scaffold_21:37045222,east_cent
HiC_scaffold_21,37442000,37443000,1,HiC_scaffold_21:37442121,east_cent
HiC_scaffold_21,37723000,37724000,2,HiC_scaffold_21:37723862,east_cent
HiC_scaffold_21,37727000,37728000,2,HiC_scaffold_21:37727281,east_cent
HiC_scaffold_21,37727000,37728000,2,HiC_scaffold_21:37727425,east_cent
HiC_scaffold_21,37727000,37728000,2,HiC_scaffold_21:37727430,east_cent
HiC_scaffold_21,37735000,37736000,1,HiC_scaffold_21:37735064,east_cent
HiC_scaffold_21,37735000,37736000,1,HiC_scaffold_21:37735083,east_cent
HiC_scaffold_21,37735000,37736000,1,HiC_scaffold_21:37735101,east_cent
HiC_scaffold_21,37735000,37736000,1,HiC_scaffold_21:37735105,east_cent
HiC_scaffold_21,37735000,37736000,1,HiC_scaffold_21:37735123,east_cent
HiC_scaffold_21,37735000,37736000,1,HiC_scaffold_21:37735143,east_cent
HiC_scaffold_21,37738000,37739000,1,HiC_scaffold_21:37738742,east_cent
HiC_scaffold_21,37739000,37740000,1,HiC_scaffold_21:37739592,east_cent
HiC_scaffold_21,37747000,37748000,2,HiC_scaffold_21:37747153,east_cent
HiC_scaffold_21,37748000,37749000,2,HiC_scaffold_21:37748190,east_cent
HiC_scaffold_21,37761000,37762000,2,HiC_scaffold_21:37761530,east_cent
HiC_scaffold_21,38284000,38285000,2,HiC_scaffold_21:38284529,east_cent
HiC_scaffold_21,39045000,39046000,2,HiC_scaffold_21:39045365,east_cent
HiC_scaffold_21,39123000,39124000,1,HiC_scaffold_21:39123107,east_cent
HiC_scaffold_21,39321000,39322000,1,HiC_scaffold_21:39321217,east_cent
HiC_scaffold_21,39382000,39383000,1,HiC_scaffold_21:39382762,east_cent
HiC_scaffold_21,39382000,39383000,1,HiC_scaffold_21:39382767,east_cent
HiC_scaffold_21,43538000,43539000,1,HiC_scaffold_21:43538182,east_cent
HiC_scaffold_21,43546000,43547000,2,HiC_scaffold_21:43546409,east_cent
HiC_scaffold_21,63765000,63766000,1,HiC_scaffold_21:63765152,east_cent
HiC_scaffold_21,63765000,63766000,1,HiC_scaffold_21:63765153,east_cent
HiC_scaffold_21,63960000,63961000,1,HiC_scaffold_21:63960346,east_cent
HiC_scaffold_21,63984000,63985000,1,HiC_scaffold_21:63984100,east_cent
HiC_scaffold_21,64207000,64208000,1,HiC_scaffold_21:64207176,east_cent
HiC_scaffold_21,64228000,64229000,1,HiC_scaffold_21:64228858,east_cent
HiC_scaffold_21,64239000,64240000,1,HiC_scaffold_21:64239402,east_cent
HiC_scaffold_21,64367000,64368000,1,HiC_scaffold_21:64367683,east_cent
HiC_scaffold_21,64368000,64369000,1,HiC_scaffold_21:64368567,east_cent
HiC_scaffold_21,64369000,64370000,1,HiC_scaffold_21:64369327,east_cent
HiC_scaffold_21,64369000,64370000,1,HiC_scaffold_21:64369397,east_cent
HiC_scaffold_21,64392000,64393000,1,HiC_scaffold_21:64392413,east_cent
HiC_scaffold_21,64521000,64522000,2,HiC_scaffold_21:64521325,east_cent
HiC_scaffold_21,64523000,64524000,2,HiC_scaffold_21:64523953,east_cent
HiC_scaffold_21,65365000,65366000,1,HiC_scaffold_21:65365136,east_cent
HiC_scaffold_21,68218000,68219000,1,HiC_scaffold_21:68218990,east_cent
HiC_scaffold_21,69121000,69122000,1,HiC_scaffold_21:69121019,east_cent
HiC_scaffold_22,58000,59000,2,HiC_scaffold_22:58791,east_cent
HiC_scaffold_22,203000,204000,2,HiC_scaffold_22:203878,east_cent
HiC_scaffold_22,209000,210000,2,HiC_scaffold_22:209930,east_cent
HiC_scaffold_23,12937000,12938000,1,HiC_scaffold_23:12937791,east_cent
HiC_scaffold_23,17776000,17777000,1,HiC_scaffold_23:17776715,east_cent
HiC_scaffold_23,17778000,17779000,1,HiC_scaffold_23:17778165,east_cent
HiC_scaffold_23,17781000,17782000,1,HiC_scaffold_23:17781340,east_cent
HiC_scaffold_23,17782000,17783000,1,HiC_scaffold_23:17782947,east_cent
HiC_scaffold_23,17789000,17790000,1,HiC_scaffold_23:17789146,east_cent
HiC_scaffold_23,17789000,17790000,1,HiC_scaffold_23:17789161,east_cent
HiC_scaffold_24,18801000,18802000,1,HiC_scaffold_24:18801807,east_cent
HiC_scaffold_24,18802000,18803000,1,HiC_scaffold_24:18802085,east_cent
HiC_scaffold_26,4036000,4037000,2,HiC_scaffold_26:4036237,east_cent
HiC_scaffold_26,4694000,4695000,1,HiC_scaffold_26:4694684,east_cent
HiC_scaffold_26,4696000,4697000,1,HiC_scaffold_26:4696420,east_cent
HiC_scaffold_26,4696000,4697000,1,HiC_scaffold_26:4696469,east_cent
HiC_scaffold_26,4784000,4785000,1,HiC_scaffold_26:4784371,east_cent
HiC_scaffold_26,4796000,4797000,1,HiC_scaffold_26:4796909,east_cent
HiC_scaffold_26,4796000,4797000,1,HiC_scaffold_26:4796996,east_cent
HiC_scaffold_26,4799000,4800000,1,HiC_scaffold_26:4799974,east_cent
HiC_scaffold_26,8223000,8224000,2,HiC_scaffold_26:8223042,east_cent
HiC_scaffold_214,3000,4000,2,HiC_scaffold_214:3105,east_cent
HiC_scaffold_214,7000,8000,2,HiC_scaffold_214:7692,east_cent
HiC_scaffold_2,1154000,1155000,2,HiC_scaffold_2:1154828,east_cent
HiC_scaffold_2,1822000,1823000,2,HiC_scaffold_2:1822560,east_cent
HiC_scaffold_2,1880000,1881000,2,HiC_scaffold_2:1880643,east_cent
HiC_scaffold_3,18278000,18279000,2,HiC_scaffold_3:18278702,east_cent
HiC_scaffold_3,18278000,18279000,2,HiC_scaffold_3:18278825,east_cent
HiC_scaffold_3,57148000,57149000,2,HiC_scaffold_3:57148057,east_cent
HiC_scaffold_3,57150000,57151000,1,HiC_scaffold_3:57150308,east_cent
HiC_scaffold_3,58313000,58314000,1,HiC_scaffold_3:58313878,east_cent
HiC_scaffold_3,60062000,60063000,1,HiC_scaffold_3:60062885,east_cent
HiC_scaffold_3,60723000,60724000,1,HiC_scaffold_3:60723768,east_cent
HiC_scaffold_3,61048000,61049000,1,HiC_scaffold_3:61048272,east_cent
HiC_scaffold_3,61053000,61054000,2,HiC_scaffold_3:61053221,east_cent
HiC_scaffold_3,61331000,61332000,1,HiC_scaffold_3:61331404,east_cent
HiC_scaffold_3,62568000,62569000,1,HiC_scaffold_3:62568877,east_cent
HiC_scaffold_3,63862000,63863000,1,HiC_scaffold_3:63862495,east_cent
HiC_scaffold_3,67114000,67115000,2,HiC_scaffold_3:67114692,east_cent
HiC_scaffold_3,67178000,67179000,1,HiC_scaffold_3:67178905,east_cent
HiC_scaffold_3,67180000,67181000,1,HiC_scaffold_3:67180936,east_cent
HiC_scaffold_3,67548000,67549000,1,HiC_scaffold_3:67548547,east_cent
HiC_scaffold_3,68066000,68067000,1,HiC_scaffold_3:68066563,east_cent
HiC_scaffold_3,68066000,68067000,1,HiC_scaffold_3:68066564,east_cent
HiC_scaffold_3,68066000,68067000,1,HiC_scaffold_3:68066571,east_cent
HiC_scaffold_3,68067000,68068000,1,HiC_scaffold_3:68067592,east_cent
HiC_scaffold_3,68067000,68068000,1,HiC_scaffold_3:68067664,east_cent
HiC_scaffold_3,68673000,68674000,1,HiC_scaffold_3:68673906,east_cent
HiC_scaffold_3,71516000,71517000,1,HiC_scaffold_3:71516015,east_cent
HiC_scaffold_3,71517000,71518000,1,HiC_scaffold_3:71517263,east_cent
HiC_scaffold_3,71970000,71971000,2,HiC_scaffold_3:71970819,east_cent
HiC_scaffold_3,71970000,71971000,2,HiC_scaffold_3:71970981,east_cent
HiC_scaffold_3,73258000,73259000,2,HiC_scaffold_3:73258001,east_cent
HiC_scaffold_3,73327000,73328000,1,HiC_scaffold_3:73327574,east_cent
HiC_scaffold_3,73563000,73564000,1,HiC_scaffold_3:73563429,east_cent
HiC_scaffold_3,75543000,75544000,2,HiC_scaffold_3:75543331,east_cent
HiC_scaffold_3,78369000,78370000,1,HiC_scaffold_3:78369512,east_cent
HiC_scaffold_3,78957000,78958000,2,HiC_scaffold_3:78957482,east_cent
HiC_scaffold_3,78958000,78959000,2,HiC_scaffold_3:78958500,east_cent
HiC_scaffold_3,78962000,78963000,2,HiC_scaffold_3:78962315,east_cent
HiC_scaffold_3,79708000,79709000,2,HiC_scaffold_3:79708175,east_cent
HiC_scaffold_3,79830000,79831000,2,HiC_scaffold_3:79830417,east_cent
HiC_scaffold_3,79912000,79913000,1,HiC_scaffold_3:79912683,east_cent
HiC_scaffold_3,80334000,80335000,2,HiC_scaffold_3:80334511,east_cent
HiC_scaffold_3,80430000,80431000,2,HiC_scaffold_3:80430055,east_cent
HiC_scaffold_3,80431000,80432000,2,HiC_scaffold_3:80431355,east_cent
HiC_scaffold_3,80431000,80432000,2,HiC_scaffold_3:80431368,east_cent
HiC_scaffold_3,81988000,81989000,2,HiC_scaffold_3:81988910,east_cent
HiC_scaffold_3,82412000,82413000,2,HiC_scaffold_3:82412746,east_cent
HiC_scaffold_3,82412000,82413000,2,HiC_scaffold_3:82412750,east_cent
HiC_scaffold_3,83574000,83575000,2,HiC_scaffold_3:83574935,east_cent
HiC_scaffold_3,87690000,87691000,2,HiC_scaffold_3:87690365,east_cent
HiC_scaffold_3,88563000,88564000,1,HiC_scaffold_3:88563731,east_cent
HiC_scaffold_4,23015000,23016000,2,HiC_scaffold_4:23015762,east_cent
HiC_scaffold_4,27369000,27370000,2,HiC_scaffold_4:27369880,east_cent
HiC_scaffold_4,27440000,27441000,1,HiC_scaffold_4:27440725,east_cent
HiC_scaffold_4,27544000,27545000,1,HiC_scaffold_4:27544877,east_cent
HiC_scaffold_4,31006000,31007000,2,HiC_scaffold_4:31006376,east_cent
HiC_scaffold_4,31147000,31148000,2,HiC_scaffold_4:31147721,east_cent
HiC_scaffold_4,31149000,31150000,2,HiC_scaffold_4:31149649,east_cent
HiC_scaffold_4,33942000,33943000,2,HiC_scaffold_4:33942595,east_cent
HiC_scaffold_4,33942000,33943000,2,HiC_scaffold_4:33942956,east_cent
HiC_scaffold_4,34382000,34383000,2,HiC_scaffold_4:34382782,east_cent
HiC_scaffold_5,20466000,20467000,1,HiC_scaffold_5:20466347,east_cent
HiC_scaffold_5,21278000,21279000,2,HiC_scaffold_5:21278147,east_cent
HiC_scaffold_5,21480000,21481000,2,HiC_scaffold_5:21480393,east_cent
HiC_scaffold_5,21480000,21481000,2,HiC_scaffold_5:21480407,east_cent
HiC_scaffold_5,21576000,21577000,2,HiC_scaffold_5:21576352,east_cent
HiC_scaffold_5,21667000,21668000,1,HiC_scaffold_5:21667606,east_cent
HiC_scaffold_5,23871000,23872000,1,HiC_scaffold_5:23871425,east_cent
HiC_scaffold_5,25303000,25304000,2,HiC_scaffold_5:25303753,east_cent
HiC_scaffold_5,25485000,25486000,2,HiC_scaffold_5:25485833,east_cent
HiC_scaffold_5,25559000,25560000,1,HiC_scaffold_5:25559741,east_cent
HiC_scaffold_5,25722000,25723000,1,HiC_scaffold_5:25722119,east_cent
HiC_scaffold_5,25724000,25725000,1,HiC_scaffold_5:25724680,east_cent
HiC_scaffold_5,25724000,25725000,1,HiC_scaffold_5:25724689,east_cent
HiC_scaffold_5,25725000,25726000,1,HiC_scaffold_5:25725415,east_cent
HiC_scaffold_5,26012000,26013000,2,HiC_scaffold_5:26012108,east_cent
HiC_scaffold_5,26021000,26022000,1,HiC_scaffold_5:26021638,east_cent
HiC_scaffold_5,26111000,26112000,2,HiC_scaffold_5:26111916,east_cent
HiC_scaffold_5,26114000,26115000,2,HiC_scaffold_5:26114039,east_cent
HiC_scaffold_5,26114000,26115000,2,HiC_scaffold_5:26114393,east_cent
HiC_scaffold_5,26114000,26115000,2,HiC_scaffold_5:26114743,east_cent
HiC_scaffold_5,26114000,26115000,2,HiC_scaffold_5:26114749,east_cent
HiC_scaffold_5,26163000,26164000,2,HiC_scaffold_5:26163232,east_cent
HiC_scaffold_5,29347000,29348000,2,HiC_scaffold_5:29347395,east_cent
HiC_scaffold_5,29386000,29387000,1,HiC_scaffold_5:29386369,east_cent
HiC_scaffold_5,29412000,29413000,2,HiC_scaffold_5:29412680,east_cent
HiC_scaffold_5,29771000,29772000,2,HiC_scaffold_5:29771851,east_cent
HiC_scaffold_5,29843000,29844000,2,HiC_scaffold_5:29843989,east_cent
HiC_scaffold_5,29849000,29850000,2,HiC_scaffold_5:29849774,east_cent
HiC_scaffold_5,29927000,29928000,1,HiC_scaffold_5:29927250,east_cent
HiC_scaffold_5,29927000,29928000,1,HiC_scaffold_5:29927915,east_cent
HiC_scaffold_5,29927000,29928000,1,HiC_scaffold_5:29927927,east_cent
HiC_scaffold_5,29927000,29928000,1,HiC_scaffold_5:29927932,east_cent
HiC_scaffold_5,29938000,29939000,1,HiC_scaffold_5:29938594,east_cent
HiC_scaffold_5,30854000,30855000,2,HiC_scaffold_5:30854314,east_cent
HiC_scaffold_5,30854000,30855000,2,HiC_scaffold_5:30854556,east_cent
HiC_scaffold_5,30939000,30940000,2,HiC_scaffold_5:30939263,east_cent
HiC_scaffold_5,31182000,31183000,2,HiC_scaffold_5:31182394,east_cent
HiC_scaffold_5,31282000,31283000,2,HiC_scaffold_5:31282860,east_cent
HiC_scaffold_5,31770000,31771000,2,HiC_scaffold_5:31770345,east_cent
HiC_scaffold_5,31955000,31956000,2,HiC_scaffold_5:31955251,east_cent
HiC_scaffold_5,31955000,31956000,2,HiC_scaffold_5:31955508,east_cent
HiC_scaffold_5,32063000,32064000,2,HiC_scaffold_5:32063666,east_cent
HiC_scaffold_5,32159000,32160000,2,HiC_scaffold_5:32159798,east_cent
HiC_scaffold_5,32183000,32184000,2,HiC_scaffold_5:32183107,east_cent
HiC_scaffold_5,32270000,32271000,2,HiC_scaffold_5:32270535,east_cent
HiC_scaffold_5,32309000,32310000,1,HiC_scaffold_5:32309072,east_cent
HiC_scaffold_5,33286000,33287000,1,HiC_scaffold_5:33286633,east_cent
HiC_scaffold_5,33369000,33370000,2,HiC_scaffold_5:33369652,east_cent
HiC_scaffold_5,34288000,34289000,2,HiC_scaffold_5:34288006,east_cent
HiC_scaffold_5,34339000,34340000,2,HiC_scaffold_5:34339325,east_cent
HiC_scaffold_5,34347000,34348000,2,HiC_scaffold_5:34347547,east_cent
HiC_scaffold_5,34740000,34741000,2,HiC_scaffold_5:34740986,east_cent
HiC_scaffold_5,34975000,34976000,2,HiC_scaffold_5:34975231,east_cent
HiC_scaffold_5,34975000,34976000,2,HiC_scaffold_5:34975317,east_cent
HiC_scaffold_5,37026000,37027000,2,HiC_scaffold_5:37026438,east_cent
HiC_scaffold_5,38259000,38260000,2,HiC_scaffold_5:38259191,east_cent
HiC_scaffold_5,38259000,38260000,2,HiC_scaffold_5:38259369,east_cent
HiC_scaffold_5,38260000,38261000,2,HiC_scaffold_5:38260274,east_cent
HiC_scaffold_5,38269000,38270000,2,HiC_scaffold_5:38269609,east_cent
HiC_scaffold_5,38274000,38275000,2,HiC_scaffold_5:38274667,east_cent
HiC_scaffold_5,38518000,38519000,2,HiC_scaffold_5:38518618,east_cent
HiC_scaffold_5,38519000,38520000,2,HiC_scaffold_5:38519867,east_cent
HiC_scaffold_5,38581000,38582000,2,HiC_scaffold_5:38581825,east_cent
HiC_scaffold_5,38624000,38625000,2,HiC_scaffold_5:38624093,east_cent
HiC_scaffold_5,38722000,38723000,2,HiC_scaffold_5:38722534,east_cent
HiC_scaffold_5,38801000,38802000,2,HiC_scaffold_5:38801274,east_cent
HiC_scaffold_5,38801000,38802000,2,HiC_scaffold_5:38801628,east_cent
HiC_scaffold_5,38801000,38802000,2,HiC_scaffold_5:38801629,east_cent
HiC_scaffold_5,39002000,39003000,2,HiC_scaffold_5:39002040,east_cent
HiC_scaffold_5,39025000,39026000,2,HiC_scaffold_5:39025717,east_cent
HiC_scaffold_5,39923000,39924000,2,HiC_scaffold_5:39923014,east_cent
HiC_scaffold_5,39954000,39955000,2,HiC_scaffold_5:39954071,east_cent
HiC_scaffold_5,40035000,40036000,2,HiC_scaffold_5:40035578,east_cent
HiC_scaffold_5,40051000,40052000,2,HiC_scaffold_5:40051576,east_cent
HiC_scaffold_5,40152000,40153000,2,HiC_scaffold_5:40152208,east_cent
HiC_scaffold_5,40181000,40182000,2,HiC_scaffold_5:40181390,east_cent
HiC_scaffold_5,40184000,40185000,2,HiC_scaffold_5:40184190,east_cent
HiC_scaffold_5,40441000,40442000,2,HiC_scaffold_5:40441090,east_cent
HiC_scaffold_5,40480000,40481000,2,HiC_scaffold_5:40480352,east_cent
HiC_scaffold_5,40481000,40482000,2,HiC_scaffold_5:40481027,east_cent
HiC_scaffold_5,40486000,40487000,2,HiC_scaffold_5:40486387,east_cent
HiC_scaffold_5,40594000,40595000,2,HiC_scaffold_5:40594726,east_cent
HiC_scaffold_5,40771000,40772000,2,HiC_scaffold_5:40771987,east_cent
HiC_scaffold_5,41881000,41882000,2,HiC_scaffold_5:41881034,east_cent
HiC_scaffold_5,41963000,41964000,2,HiC_scaffold_5:41963665,east_cent
HiC_scaffold_5,43560000,43561000,2,HiC_scaffold_5:43560649,east_cent
HiC_scaffold_5,43776000,43777000,2,HiC_scaffold_5:43776557,east_cent
HiC_scaffold_5,44065000,44066000,2,HiC_scaffold_5:44065996,east_cent
HiC_scaffold_5,44107000,44108000,2,HiC_scaffold_5:44107623,east_cent
HiC_scaffold_5,44698000,44699000,2,HiC_scaffold_5:44698416,east_cent
HiC_scaffold_5,45815000,45816000,1,HiC_scaffold_5:45815036,east_cent
HiC_scaffold_5,45815000,45816000,1,HiC_scaffold_5:45815505,east_cent
HiC_scaffold_5,45842000,45843000,2,HiC_scaffold_5:45842217,east_cent
HiC_scaffold_5,45842000,45843000,2,HiC_scaffold_5:45842218,east_cent
HiC_scaffold_5,45842000,45843000,2,HiC_scaffold_5:45842433,east_cent
HiC_scaffold_5,45842000,45843000,2,HiC_scaffold_5:45842614,east_cent
HiC_scaffold_5,45842000,45843000,2,HiC_scaffold_5:45842621,east_cent
HiC_scaffold_5,45842000,45843000,2,HiC_scaffold_5:45842753,east_cent
HiC_scaffold_5,45842000,45843000,2,HiC_scaffold_5:45842831,east_cent
HiC_scaffold_5,45904000,45905000,2,HiC_scaffold_5:45904240,east_cent
HiC_scaffold_5,46013000,46014000,2,HiC_scaffold_5:46013073,east_cent
HiC_scaffold_5,46014000,46015000,2,HiC_scaffold_5:46014832,east_cent
HiC_scaffold_5,46016000,46017000,2,HiC_scaffold_5:46016400,east_cent
HiC_scaffold_5,46016000,46017000,2,HiC_scaffold_5:46016519,east_cent
HiC_scaffold_5,46016000,46017000,2,HiC_scaffold_5:46016965,east_cent
HiC_scaffold_5,46017000,46018000,2,HiC_scaffold_5:46017607,east_cent
HiC_scaffold_5,46771000,46772000,2,HiC_scaffold_5:46771506,east_cent
HiC_scaffold_5,46771000,46772000,2,HiC_scaffold_5:46771668,east_cent
HiC_scaffold_5,47115000,47116000,2,HiC_scaffold_5:47115514,east_cent
HiC_scaffold_5,47116000,47117000,2,HiC_scaffold_5:47116287,east_cent
HiC_scaffold_5,47118000,47119000,2,HiC_scaffold_5:47118011,east_cent
HiC_scaffold_5,47208000,47209000,2,HiC_scaffold_5:47208400,east_cent
HiC_scaffold_5,47208000,47209000,2,HiC_scaffold_5:47208793,east_cent
HiC_scaffold_5,47951000,47952000,2,HiC_scaffold_5:47951514,east_cent
HiC_scaffold_5,48296000,48297000,1,HiC_scaffold_5:48296153,east_cent
HiC_scaffold_5,48413000,48414000,2,HiC_scaffold_5:48413767,east_cent
HiC_scaffold_5,48842000,48843000,1,HiC_scaffold_5:48842919,east_cent
HiC_scaffold_5,81845000,81846000,2,HiC_scaffold_5:81845097,east_cent
HiC_scaffold_5,99478000,99479000,1,HiC_scaffold_5:99478916,east_cent
HiC_scaffold_5,102158000,102159000,2,HiC_scaffold_5:102158701,east_cent
HiC_scaffold_5,104986000,104987000,2,HiC_scaffold_5:104986370,east_cent
HiC_scaffold_5,108975000,108976000,1,HiC_scaffold_5:108975770,east_cent
HiC_scaffold_5,109019000,109020000,2,HiC_scaffold_5:109019592,east_cent
HiC_scaffold_5,109990000,109991000,2,HiC_scaffold_5:109990158,east_cent
HiC_scaffold_5,110026000,110027000,1,HiC_scaffold_5:110026753,east_cent
HiC_scaffold_5,110449000,110450000,1,HiC_scaffold_5:110449856,east_cent
HiC_scaffold_5,110524000,110525000,1,HiC_scaffold_5:110524012,east_cent
HiC_scaffold_5,111008000,111009000,2,HiC_scaffold_5:111008921,east_cent
HiC_scaffold_5,111894000,111895000,2,HiC_scaffold_5:111894610,east_cent
HiC_scaffold_5,112957000,112958000,1,HiC_scaffold_5:112957956,east_cent
